id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
552,https://tryhackme-images.s3.amazonaws.com/room-icons/89ef3c44b9b2c745aeee7fda1498e483.png,Lumberjack Turtle,"No logs, no crime... so says the lumberjack.",lumberjackturtle,2067,challenge,medium,116,2021-12-11T23:40:03.127Z,2022-01-21T19:00:00.272Z,True,False,https://www.honeytokens.io/img/LumberjackTurtle.png,SilverStr
553,https://tryhackme-images.s3.amazonaws.com/room-icons/b8c5336537add89f67162ca4e65e8f45.png,Break it,Can you break the code?,breakit,2310,challenge,medium,115,2019-09-14T02:41:25.882Z,2019-09-14T02:41:25.882Z,True,False,/img/banners/default_tryhackme.png,DesKel
554,https://tryhackme-images.s3.amazonaws.com/room-icons/30e3844e52cfa5c9763a6a80a9c3671e.png,M4tr1x: Exit Denied,Free your mind. Exit from the M4tr1x...,m4tr1xexitdenied,2051,challenge,hard,115,2021-02-11T14:59:36.429Z,2021-04-18T19:00:00.208Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,DrXploiter
555,https://tryhackme-images.s3.amazonaws.com/room-icons/fcfd772a585042a171dd2855cb3bb2cb.jpeg,En-pass,Get what you can't.,enpass,2739,challenge,medium,115,2020-11-19T07:14:19.689Z,2021-02-10T19:00:00.200Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,kiransau
556,https://tryhackme-images.s3.amazonaws.com/room-icons/becbbab3e7f5a68d5e3af45c16ad133d.jpeg,CCT2019,Legacy challenges from the US Navy Cyber Competition Team 2019 Assessment sponsored by US TENTH Fleet,cct2019,3101,challenge,insane,114,2020-03-10T18:13:08.139Z,2020-03-11T16:55:01.573Z,True,False,https://i.imgur.com/n674uAu.png,zoobah
557,https://tryhackme-images.s3.amazonaws.com/room-icons/8dedd4f34a2aff294744a0572773eb5d.png,Brute,"You as well, Brutus?",ettubrute,1561,challenge,medium,114,2021-12-29T00:31:47.076Z,2022-07-29T16:03:05.345Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hadrian3689
558,https://tryhackme-images.s3.amazonaws.com/room-icons/ccd979ea52c4ba31ff75fd941a7c988e.png,Tempest,You are tasked to conduct an investigation from a workstation affected by a full attack chain.,tempestincident,1569,walkthrough,medium,113,2022-06-17T06:03:45.234Z,2022-11-18T19:00:00.116Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/435a0ddf9e3712244ff095ae3bf8f84c.png,ar33zy
559,https://tryhackme-images.s3.amazonaws.com/room-icons/3c1f1d2d2ebab84fc702b3d3ba5eedf4.jpeg,Unstable Twin,"A Services based room, extracting information from HTTP Services and finding the hidden messages.   ",unstabletwin,2232,challenge,medium,112,2021-02-14T11:39:07.397Z,2021-04-30T19:00:00.216Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,trb143
560,https://tryhackme-images.s3.amazonaws.com/room-icons/d65af346cba59c68f37e9709d3a3ccb4.png,ret2libc,"This room teaches basic return-oriented programming (ROP), exploitation of binaries and an ASLR bypass.",ret2libc,1353,walkthrough,medium,112,2021-09-10T11:36:57.928Z,2022-01-26T19:00:00.233Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,0x21q
561,https://tryhackme-images.s3.amazonaws.com/room-icons/8cb5aae2040b1e4c66926f9d92f1c573.jpeg,Undiscovered,"Discovery consists not in seeking new landscapes, but in having new eyes..",undiscoveredup,2109,challenge,medium,111,2020-09-05T07:41:40.936Z,2020-10-23T19:00:00.314Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ch4rm
562,https://tryhackme-images.s3.amazonaws.com/room-icons/5a351a36ac396398ec17d5e5ae5facce.png,Content Security Policy,"In this room you'll learn what CSP is, what it's used for and how to recognize vulnerabilities in a CSP header.",csp,1558,walkthrough,medium,110,2020-10-13T17:43:23.340Z,2020-10-13T19:00:00.283Z,False,False,https://assets.tryhackme.com/room-banners/csp.png,jammy
563,https://tryhackme-images.s3.amazonaws.com/room-icons/c7c5cbaebf5b3c858e7c37f4213ab6e1.jpeg,Fusion Corp,Fusion Corp said they got everything patched... did they?,fusioncorp,1747,challenge,hard,108,2021-03-07T09:37:19.109Z,2021-06-15T19:00:00.139Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,MrSeth6797
564,https://tryhackme-images.s3.amazonaws.com/room-icons/04c644aece24bc374b534ece91ca5af2.png,Weasel,I think the data science team has been a bit fast and loose with their project resources.,weasel,1519,challenge,medium,106,2022-08-11T17:33:13.160Z,2023-05-19T18:00:00.423Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,huskyhacks
565,https://tryhackme-images.s3.amazonaws.com/room-icons/e7db29b3caba5e25bcdc5c049a3ff1cb.png,Dunkle Materie,Investigate the ransomware attack using ProcDOT.,dunklematerieptxc9,1842,challenge,medium,105,2021-08-21T20:58:00.254Z,2021-08-30T12:07:09.312Z,True,False,https://assets.tryhackme.com/additional/procdot/procdot-room-banner1.png,tryhackme
566,https://tryhackme-images.s3.amazonaws.com/room-icons/16af2f72d39c2db1884615f93bd21216.png,Napping,Even Admins can fall asleep on the job,nappingis1337,1667,challenge,medium,105,2021-11-10T04:16:18.588Z,2022-03-18T19:00:00.194Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hadrian3689
567,https://tryhackme-images.s3.amazonaws.com/room-icons/ee5321d50c06f5ddea369866fa9fb9d1.png,Unattended,Use your Windows forensics knowledge to investigate an incident.,unattended,1656,walkthrough,medium,104,2022-11-15T16:06:10.504Z,2023-03-10T19:00:00.092Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/63588b5ef586912c7d03c4f0/room-content/c62fc0b6f9d22ed2fddc718004c3d5ea.png,arebel
568,https://tryhackme-images.s3.amazonaws.com/room-icons/599fe941d59b03cfd775b9db850af119.png,VulnNet: dotjar,VulnNet Entertainment never gives up... are you ready?,vulnnetdotjar,1627,challenge,medium,104,2021-01-31T19:55:31.237Z,2021-04-23T19:00:00.284Z,True,False,,SkyWaves
569,https://tryhackme-images.s3.amazonaws.com/room-icons/b6cc9563554d62c4c3e5fb1eaa1be238.png,Takedown,We have reason to believe a corporate webserver has been compromised by RISOTTO GROUP. Cyber interdiction is authorized for this operation. Find their teamserver and take it down.,takedown,1634,challenge,insane,103,2022-07-26T18:11:47.156Z,2022-09-23T18:00:00.078Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,huskyhacks
570,https://tryhackme-images.s3.amazonaws.com/room-icons/e9e1cdcb6d2f8d9c0401bb3ec9d7218c.jpeg,REloaded,"This room is dedicated for the RE challenges, each challenge has unique concepts divided in each binaries. As if now only phase 1 is added will decide about phase 2 on response. Developed by WhiteHeart and tested by IslaMukheef",reloaded,2174,challenge,hard,102,2021-01-10T13:51:26.129Z,2021-02-26T19:00:00.172Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Whiteheart
571,https://tryhackme-images.s3.amazonaws.com/room-icons/39681555b87e454123d3f77702f4ce7c.jpeg,Fortress,Hack this machine and reclaim the fortress from the Evil Overlord!,fortress,1922,challenge,medium,102,2021-04-25T05:29:50.331Z,2021-09-03T18:14:51.577Z,True,False,https://i.imgur.com/iHK8XGS.png,j4x0n
572,https://tryhackme-images.s3.amazonaws.com/room-icons/aab108830eaf8908ce3dd0f3d4336b2d.png,toc2,It's a setup... Can you get the flags in time? ,toc2,1540,challenge,medium,101,2020-08-18T16:45:35.056Z,2020-10-04T19:00:00.363Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,PoloMints
573,https://tryhackme-images.s3.amazonaws.com/room-icons/89eaf880161ad2a96f0a8000b5f9ab57.jpeg,ContainMe,Where am I ? Catch me,containme1,2564,challenge,medium,101,2021-07-16T02:50:56.184Z,2021-11-12T19:00:00.159Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ITSecHack
574,https://tryhackme-images.s3.amazonaws.com/room-icons/fd7c6efd1cf9dbb6866c76382fd82397.png,Dave's Blog,My friend Dave made his own blog! ,davesblog,1975,challenge,hard,100,2020-06-26T20:14:28.661Z,2020-06-26T19:04:02.946Z,True,False,https://i.imgur.com/Y5kOPJB.png,jammy
575,https://tryhackme-images.s3.amazonaws.com/room-icons/51b6ed75a9ba8550bc54f96c4ab48e47.png,WWBuddy,Exploit this website still in development and root the room.,wwbuddy,2366,challenge,medium,99,2020-07-27T22:11:39.315Z,2020-09-01T21:00:00.204Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Termack
576,https://tryhackme-images.s3.amazonaws.com/room-icons/d387f5c6b5c2bfd07451dd27c187e185.png,Crocc Crew,Crocc Crew has created a backdoor on a Cooctus Corp Domain Controller.  We're calling in the experts to find the real back door!,crocccrew,1706,challenge,insane,96,2021-03-21T08:14:50.700Z,2021-08-13T19:00:00.421Z,True,False,https://i.imgur.com/XXcnchz.png,tryhackme
577,https://tryhackme-images.s3.amazonaws.com/room-icons/317702e9ed406144f96699d72b09ef9c.png,Dependency Management,Learn about the security concerns regarding dependency management in the automated DevOps pipeline.,dependencymanagement,1097,walkthrough,easy,94,2022-07-24T09:37:43.893Z,2023-02-21T15:00:00.100Z,False,False,https://assets.tryhackme.com/room-banners/pipelines.png,am03bam4n
578,https://tryhackme-images.s3.amazonaws.com/room-icons/6a471c5769b8fcaaa4bb07b23f32c76b.jpeg,For Business Reasons,"In your network scan, you found an unknown VM....",forbusinessreasons,1966,challenge,hard,94,2020-08-09T16:56:38.820Z,2020-09-18T19:00:00.303Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,MsMouse
579,https://tryhackme-images.s3.amazonaws.com/room-icons/608e3293aede745c0790a05e9c3f8341.png,Brute Force Heroes,"Walkthrough room to look at the different tools that can be used when brute forcing, as well as the different situations that might favour one tool over another ",bruteforceheroes,2163,walkthrough,easy,94,2021-08-03T17:45:36.459Z,2022-02-09T19:00:00.258Z,True,False,,kafaka157
580,https://tryhackme-images.s3.amazonaws.com/room-icons/7c3ed8c81855bd05c6e7c8815ac26f37.png,Hamlet,A Shakespeare/Hamlet-inspired room in which you will explore an uncommon web application used in linguistic/NLP research.,hamlet,1902,challenge,medium,94,2021-09-13T13:27:33.586Z,2022-01-14T19:00:00.241Z,True,False,https://i.imgur.com/aoogIkf.jpeg,Ingo
581,https://tryhackme-images.s3.amazonaws.com/room-icons/7765080095a5b2da04af9828face3c3c.png,Atomic Red Team,Leveraging the Atomic Red Team Framework to strengthen the Security Operations' detection capabilities.,atomicredteam,1197,walkthrough,medium,92,2022-12-13T08:30:51.894Z,2023-03-28T15:00:00.097Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/407f155692f2e16814c8ae2e2151b143.png,ar33zy
582,https://tryhackme-images.s3.amazonaws.com/room-icons/f9057309b7342befb228d3de3ffad7a1.png,KoTH Hackers,"The Hackers KoTH box, to allow you to practice alone!",kothhackers,2267,challenge,medium,92,2020-04-30T04:02:17.606Z,2020-06-18T18:56:50.479Z,True,False,/img/banners/default_tryhackme.png,NinjaJc01
583,https://tryhackme-images.s3.amazonaws.com/room-icons/b24d17051176c781124f199e22213b1f.jpeg,Set,Once again you find yourself on the internal network of the Windcorp Corporation.,set,2362,challenge,hard,91,2020-07-24T20:43:36.300Z,2020-07-24T19:30:57.615Z,False,False,https://i.imgur.com/UySYgtM.png,4ndr34z
584,https://tryhackme-images.s3.amazonaws.com/room-icons/0f8c6039ad037f3a19a394be967b81f6.png,JVM Reverse Engineering,Learn Reverse Engineering for Java Virtual Machine bytecode,jvmreverseengineering,1684,challenge,medium,91,2020-05-17T19:47:44.059Z,2020-05-17T18:59:12.324Z,True,False,https://i.imgur.com/kow1dpO.png,cookiedragon234
585,https://tryhackme-images.s3.amazonaws.com/room-icons/2cdd7c4c0da4c5f1c890b8406c30c363.png,Sigma,"Provide understanding to Sigma, a Generic Signature Format for SIEM Systems.",sigma,1415,walkthrough,medium,90,2022-06-10T09:33:14.335Z,2023-01-10T16:00:00.161Z,False,False,https://assets.tryhackme.com/room-banners/sigma.png,SecurityNomad
586,https://tryhackme-images.s3.amazonaws.com/room-icons/88a78308312cbba547f0e0fa5f6025bd.png,Hacking Hadoop,Learning about the security failings commonly seen in Hadoop,hackinghadoop,1482,walkthrough,hard,90,2021-10-08T12:23:57.703Z,2022-03-02T19:00:00.302Z,True,False,https://assets.tryhackme.com/room-banners/hadoop.png,am03bam4n
587,https://tryhackme-images.s3.amazonaws.com/room-icons/fff94ce83db0ffebc81ec96f4d46d473.png,DX1: Liberty Island,Can you help the NSF get a foothold in UNATCO's system?,dx1libertyislandplde,845,challenge,medium,89,2022-04-22T20:30:06.519Z,2022-10-21T18:00:00.156Z,False,False,https://i.imgur.com/6mPK3PT.png,Aquinas
588,https://tryhackme-images.s3.amazonaws.com/room-icons/92a8d86d38b51d49b38e8acc4cfa4f1a.png,Vulnerability Management,"Learn how to identify, detect, mitigate and report a vulnerability effectively.",vulnerabilitymanagementkj,955,walkthrough,medium,89,2023-01-04T08:41:08.814Z,2023-05-30T15:00:00.984Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,1337rce
589,https://tryhackme-images.s3.amazonaws.com/room-icons/d4a19b63d083873e115f15b642c52981.png,SigHunt,You are tasked to create detection rules based on a new threat intel.,sighunt,1370,challenge,medium,89,2022-08-18T16:33:48.725Z,2023-01-13T19:00:00.259Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5dbea226085ab6182a2ee0f7/room-content/afe9ab51b908e5af168f28035d81a540.png,ar33zy
590,https://tryhackme-images.s3.amazonaws.com/room-icons/b1d16008b43b725f81c56dfccbde7480.png,Evading Logging and Monitoring,"Learn how to bypass common logging and system monitoring, such as ETW, using modern tool-agnostic approaches.",monitoringevasion,4010,walkthrough,medium,89,2022-02-10T16:48:08.913Z,2022-06-01T20:26:47.244Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/461db271e310812a73d4a96abd2dc9eb.png,Cryillic
591,https://tryhackme-images.s3.amazonaws.com/room-icons/b9b166db9c9e75dcb27e324a6a300c37.png,Island Orchestration,Looking for the next holiday destination? Look no further than the Islands of Orchestration.,islandorchestration,1452,challenge,medium,88,2022-03-03T15:38:34.292Z,2022-06-24T18:00:00.216Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,congon4tor
592,https://tryhackme-images.s3.amazonaws.com/room-icons/c729b68475952db950aaaa2b2beeea22.png,Signature Evasion,"Learn how to break signatures and evade common AV, using modern tool-agnostic approaches.",signatureevasion,4062,walkthrough,medium,88,2022-03-31T13:26:15.372Z,2022-08-30T15:46:26.088Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/461db271e310812a73d4a96abd2dc9eb.png,Cryillic
593,https://tryhackme-images.s3.amazonaws.com/room-icons/715d827a2967ada237e63a92c6ea2cd6.png,pyLon,Can you penetrate the defenses and become root?,pylonzf,1246,challenge,medium,88,2021-01-30T08:50:19.350Z,2021-03-24T19:00:00.264Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,pood0g
594,https://tryhackme-images.s3.amazonaws.com/room-icons/ec3c930d88ecfb86f9d215a48e74df98.png,Red Stone One Carat,First room of the Red Stone series. Hack ruby using ruby.,redstoneonecarat,1474,challenge,medium,88,2021-03-14T18:10:08.116Z,2021-05-12T19:00:00.183Z,True,False,https://i.imgur.com/Ln8tSMc.png,noraj
595,https://tryhackme-images.s3.amazonaws.com/room-icons/75b3b7d3afdc8eb59a8cb3f51bd6f241.png,CherryBlossom,Boot-to-root with emphasis on crypto and password cracking.,cherryblossom,1914,challenge,hard,88,2020-02-27T22:09:19.168Z,2020-02-21T19:58:49.617Z,True,False,https://i.imgur.com/tdShn6n.png,MuirlandOracle
596,https://tryhackme-images.s3.amazonaws.com/room-icons/5fde7f214fbcd710f5fadb13f81ebdd5.png,Rocket,Get ready for blast off!,rocket,1820,challenge,hard,88,2021-06-15T01:02:12.527Z,2021-07-22T19:00:00.035Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,TheCyberGeek
597,https://tryhackme-images.s3.amazonaws.com/room-icons/77d43ba3ea2c33715c5344c891246346.png,StuxCTF,"Crypto, serealization, priv scalation and more ...! ",stuxctf,1884,challenge,medium,88,2019-06-25T22:31:42.728Z,2019-06-25T22:31:42.728Z,True,False,/img/banners/default_tryhackme.png,stuxnet
598,https://tryhackme-images.s3.amazonaws.com/room-icons/d7a57cca442e6309f73c9245f40ee950.png,Devie,A developer has asked you to do a vulnerability check on their system.,devie,1142,challenge,medium,87,2022-05-12T15:05:22.970Z,2023-03-31T18:00:00.326Z,False,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hadrian3689
599,https://tryhackme-images.s3.amazonaws.com/room-icons/8c7c2c9a239e2badd7a5a62df9eff1d5.png,The Blob Blog,Successfully hack into bobloblaw's computer,theblobblog,2141,challenge,medium,87,2020-07-29T18:23:16.988Z,2020-09-02T19:00:00.185Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,bobloblaw
600,https://tryhackme-images.s3.amazonaws.com/room-icons/c7f0036a028207f86f9cb2ac5bd69acc.png,Basic Dynamic Analysis,Learn how to analyze malware Dynamically by running them in a Virtual Machine.,basicdynamicanalysis,1171,walkthrough,medium,86,2022-11-23T16:41:45.039Z,2023-04-25T15:00:00.369Z,False,False,https://assets.tryhackme.com/additional/peheaders/dissecting_pe_headers.png,umairalizafar
601,https://tryhackme-images.s3.amazonaws.com/room-icons/f8f1345b6e420c2f12ab1cd9f1e2ede9.png,Super-Spam,"Defeat the evil Super-Spam, and save the day!!",superspamr,2231,challenge,medium,86,2021-02-24T16:33:45.929Z,2021-08-06T19:00:00.175Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Aksheet
602,https://tryhackme-images.s3.amazonaws.com/room-icons/5e49eea3e7033e5713126e9804b6c7e4.png,Misguided Ghosts,Collaboration between Jake and Blob!,misguidedghosts,1405,challenge,hard,84,2020-10-14T22:07:14.434Z,2020-10-14T19:00:00.234Z,True,False,https://assets.tryhackme.com/room-banners/misguidedghosts.png,jakeyee
603,https://tryhackme-images.s3.amazonaws.com/room-icons/b688ceda454abef6677fcf6d15b6f948.jpeg,Adventure Time,A CTF based challenge to get your blood pumping...,adventuretime,2294,challenge,hard,83,2019-09-22T12:47:57.203Z,2019-09-22T12:47:57.203Z,True,False,https://i.imgur.com/Urohox1.jpg,n0w4n
